tijdstip;temperatuur;PAR;zonlicht;RV;neerslag
10/10/2024 2:45;12.06;3.14;0;85.11;0
10/10/2024 2:47;12.03;3.19;0;84.99;0
10/10/2024 2:49;12.03;3.18;0;84.91;0
10/10/2024 2:51;12.04;3.21;0;84.95;0
10/10/2024 2:53;12.07;3.16;0;84.97;0
10/10/2024 2:55;12.09;3.14;0;84.98;0
10/10/2024 2:57;12.1;3.12;0;85.07;0
10/10/2024 2:59;12.06;3.14;0;84.99;0
10/10/2024 3:01;12.02;3.15;0;84.98;0
10/10/2024 3:03;11.99;3.14;0;84.97;0
10/10/2024 3:05;11.94;3.08;0;85.03;0
10/10/2024 3:07;11.91;3.1;0;84.99;0
10/10/2024 3:09;11.88;3.14;0;84.93;0
10/10/2024 3:11;11.86;3.18;0;85.02;0
10/10/2024 3:13;11.86;3.21;0;85.02;0
10/10/2024 3:15;11.86;3.18;0;85.1;0
10/10/2024 3:17;11.9;3.13;0;84.92;0
10/10/2024 3:19;11.9;3.15;0;85.04;0
10/10/2024 3:21;11.86;3.17;0;84.93;0
10/10/2024 3:23;11.81;3.15;0;84.94;0
10/10/2024 3:25;11.8;3.13;0;84.93;0
10/10/2024 3:27;11.76;3.12;0;84.91;0
10/10/2024 3:29;11.71;3.2;0;85.04;0
10/10/2024 3:31;11.67;3.2;0;84.98;0
10/10/2024 3:33;11.64;3.17;0;85.01;0
10/10/2024 3:35;11.68;3.14;0;85.09;0
10/10/2024 3:37;11.71;3.16;0;85.02;0
10/10/2024 3:39;11.7;3.16;0;85.01;0
10/10/2024 3:41;11.7;3.14;0;85.05;0
10/10/2024 3:43;11.68;3.17;0;85.04;0
10/10/2024 3:45;11.63;3.19;0;84.95;0
10/10/2024 3:47;11.56;3.16;0;85.05;0
10/10/2024 3:49;11.52;3.17;0;84.94;0
10/10/2024 3:51;11.51;3.2;0;84.95;0
10/10/2024 3:53;11.52;3.26;0;85.01;0
10/10/2024 3:55;11.51;3.16;0;85;0
10/10/2024 3:57;11.52;3.15;0;85.04;0
10/10/2024 3:59;11.51;3.18;0;85.03;0
10/10/2024 4:01;11.48;3.16;0;84.93;0
10/10/2024 4:03;11.48;3.16;0;85.03;0
10/10/2024 4:05;11.51;3.17;0;84.97;0
10/10/2024 4:07;11.49;3.18;0;84.9;0
10/10/2024 4:09;11.48;3.17;0;85.02;0
10/10/2024 4:11;11.5;3.17;0;85;0
10/10/2024 4:13;11.5;3.2;0;85.06;0
10/10/2024 4:15;11.46;3.2;0;85.03;0
10/10/2024 4:17;11.43;3.21;0;84.93;0
10/10/2024 4:19;11.38;3.22;0;85.08;0
10/10/2024 4:21;11.31;3.22;0;85.06;0
10/10/2024 4:23;11.23;3.21;0;84.89;0
10/10/2024 4:25;11.17;3.2;0;84.94;0
10/10/2024 4:27;11.15;3.21;0;84.99;0
10/10/2024 4:29;11.14;3.18;0;84.97;0
10/10/2024 4:31;11.15;3.19;0;85;0
10/10/2024 4:33;11.17;3.21;0;85;0
10/10/2024 4:35;11.17;3.21;0;84.88;0
10/10/2024 4:37;11.11;3.21;0;84.96;0
10/10/2024 4:39;10.97;3.16;0;84.87;0
10/10/2024 4:41;10.8;3.2;0;85.02;0
10/10/2024 4:43;10.68;3.23;0;84.91;0
10/10/2024 4:45;10.63;3.19;0;84.98;0
10/10/2024 4:47;10.64;3.16;0;85.04;0
10/10/2024 4:49;10.74;3.2;0;84.98;0
10/10/2024 4:51;10.79;3.17;0;85.04;0
10/10/2024 4:53;10.82;3.16;0;85.04;0
10/10/2024 4:55;10.76;3.19;0;84.96;0
10/10/2024 4:57;10.68;3.22;0;84.94;0
10/10/2024 4:59;10.62;3.17;0;84.92;0
10/10/2024 5:01;10.57;3.2;0;84.99;0
10/10/2024 5:03;10.53;3.21;0;85;0
10/10/2024 5:05;10.56;3.15;0;85.11;0
10/10/2024 5:07;10.54;3.2;0;84.94;0
10/10/2024 5:09;10.51;3.21;0;85.01;0
10/10/2024 5:11;10.44;3.21;0;84.93;0
10/10/2024 5:13;10.37;3.18;0;84.86;0
10/10/2024 5:15;10.29;3.21;0;84.97;0
10/10/2024 5:17;10.16;3.17;0;84.99;0
10/10/2024 5:19;10.1;3.21;0;85.01;0
10/10/2024 5:21;10.14;3.24;0;84.96;0
10/10/2024 5:23;10.19;3.23;0;84.94;0
10/10/2024 5:25;10.19;3.27;0;85.05;0
10/10/2024 5:27;10.15;3.23;0;84.88;0
10/10/2024 5:29;10.17;3.24;0;85.01;0
10/10/2024 5:31;10.25;3.2;0;84.92;0
10/10/2024 5:33;10.3;3.23;0;84.89;0
10/10/2024 5:35;10.35;3.24;0;84.9;0
10/10/2024 5:37;10.4;3.25;0;84.86;0
10/10/2024 5:39;10.41;3.24;0;84.98;0
10/10/2024 5:41;10.42;3.19;0;85.02;0
10/10/2024 5:43;10.39;3.25;0;84.96;0
10/10/2024 5:45;10.36;3.22;0;85.02;0
10/10/2024 5:47;10.37;3.24;0;84.98;0
10/10/2024 5:49;10.39;3.26;0;84.95;0
10/10/2024 5:51;10.37;3.25;0;84.97;0
10/10/2024 5:53;10.35;3.22;0;84.95;0
10/10/2024 5:55;10.29;3.25;0;84.93;0
10/10/2024 5:57;10.27;3.27;0;85.04;0
10/10/2024 5:59;10.29;3.28;0;84.9;0
10/10/2024 6:01;10.27;3.27;0;84.95;0
10/10/2024 6:03;10.22;3.23;0;84.97;0
10/10/2024 6:05;10.11;3.22;0;84.93;0
10/10/2024 6:07;10.12;3.22;0;84.98;0
10/10/2024 6:09;10.11;3.23;0;85.02;0
10/10/2024 6:11;10.05;3.21;0;84.91;0
10/10/2024 6:13;10.01;3.25;0;85.04;0
10/10/2024 6:15;9.97;3.25;0;84.96;0
10/10/2024 6:17;10;3.28;0;85;0
10/10/2024 6:19;10;3.26;0;84.91;0
10/10/2024 6:21;10.03;3.25;0;84.98;0
10/10/2024 6:23;10.09;3.25;0;84.92;0
10/10/2024 6:25;10.11;3.26;0;84.89;0
10/10/2024 6:27;10.05;3.26;0;84.81;0
10/10/2024 6:29;10;3.27;0;85;0
10/10/2024 6:31;9.97;3.27;0;84.86;0
10/10/2024 6:33;9.97;3.27;0;84.95;0
10/10/2024 6:35;9.94;3.27;0;84.93;0
10/10/2024 6:37;9.93;3.24;0;84.97;0
10/10/2024 6:39;9.92;3.25;0;84.95;0
10/10/2024 6:41;9.9;3.27;0;84.92;0
10/10/2024 6:43;9.83;3.23;0;84.93;0
10/10/2024 6:45;9.75;3.26;0;84.98;0
10/10/2024 6:47;9.68;3.29;0;84.98;0
10/10/2024 6:49;9.66;3.28;0;84.93;0
10/10/2024 6:51;9.64;3.25;0;84.99;0
10/10/2024 6:53;9.62;3.26;0;84.98;0
10/10/2024 6:55;9.63;3.27;0;84.91;0
10/10/2024 6:57;9.62;3.26;0;84.92;0
10/10/2024 6:59;9.65;3.25;0;84.88;0
10/10/2024 7:01;9.69;3.27;0;84.86;0
10/10/2024 7:03;9.67;3.27;0;84.92;0
10/10/2024 7:05;9.62;3.22;0;84.9;0
10/10/2024 7:07;9.58;3.26;0;85;0
10/10/2024 7:09;9.59;3.24;0;84.98;0
10/10/2024 7:11;9.63;3.23;0;84.97;0
10/10/2024 7:13;9.61;3.25;0;85.02;0
10/10/2024 7:15;9.61;3.24;0;84.92;0
10/10/2024 7:17;9.59;3.26;0;84.81;0
10/10/2024 7:19;9.52;3.29;0;84.92;0
10/10/2024 7:21;9.46;3.24;0;84.99;0
10/10/2024 7:23;9.41;3.26;0;84.93;0
10/10/2024 7:25;9.48;3.28;0;84.93;0
10/10/2024 7:27;9.53;3.3;0;84.98;0
10/10/2024 7:29;9.55;3.31;0;84.83;0
10/10/2024 7:31;9.54;3.35;0;84.9;0
10/10/2024 7:33;9.52;3.44;0;84.94;0
10/10/2024 7:35;9.5;3.53;0;84.92;0
10/10/2024 7:37;9.53;3.66;0;84.94;0
10/10/2024 7:39;9.55;3.79;0;84.88;0
10/10/2024 7:41;9.52;4.03;0;84.96;0
10/10/2024 7:43;9.48;4.35;0.01;84.95;0
10/10/2024 7:45;9.49;4.78;0.21;85.04;0
10/10/2024 7:47;9.48;5.29;0.53;84.92;0
10/10/2024 7:49;9.5;5.94;0.85;84.87;0
10/10/2024 7:51;9.46;6.75;1.11;84.97;0
10/10/2024 7:53;9.42;7.69;1.39;84.91;0
10/10/2024 7:55;9.35;8.88;1.69;84.91;0
10/10/2024 7:57;9.24;10.3;2.21;84.84;0
10/10/2024 7:59;9.25;12.01;2.94;84.81;0
10/10/2024 8:01;9.23;13.81;3.6;84.97;0
10/10/2024 8:03;9.19;15.89;4.34;84.96;0
10/10/2024 8:05;9.11;18.38;5.23;84.89;0
10/10/2024 8:07;9.06;21.01;6.51;84.84;0
10/10/2024 8:09;9.08;23.82;8.39;84.99;0
10/10/2024 8:11;9.08;26.74;10.73;84.78;0
10/10/2024 8:13;9.09;29.65;13.19;84.99;0
10/10/2024 8:15;9.12;32.29;14.45;84.89;0
10/10/2024 8:17;9.17;35.87;16.92;84.92;0
10/10/2024 8:19;9.16;40.21;20.11;84.92;0
10/10/2024 8:21;9.21;45.73;26.36;84.97;0
10/10/2024 8:23;9.32;50.55;31.05;84.98;0
10/10/2024 8:25;9.33;55.45;34.55;84.97;0
10/10/2024 8:27;9.29;60.51;37.86;85.02;0
10/10/2024 8:29;9.3;65.99;41.15;84.82;0
10/10/2024 8:31;9.27;71.77;44.24;84.89;0
10/10/2024 8:33;9.12;77.9;47.15;84.96;0
10/10/2024 8:35;9;84.32;50.08;84.99;0
10/10/2024 8:37;9;90.65;52.88;84.99;0
10/10/2024 8:39;9.04;96.87;56.15;85.07;0
10/10/2024 8:41;9.12;103.01;58.78;84.98;0
10/10/2024 8:43;9.23;108.97;60.63;84.98;0
10/10/2024 8:45;9.39;115.92;63.05;84.92;0
10/10/2024 8:47;9.5;122.13;64.57;84.97;0
10/10/2024 8:49;9.55;130.59;68.36;84.92;0
10/10/2024 8:51;9.58;138.23;71.44;85.04;0
10/10/2024 8:53;9.6;147.27;75.58;85.03;0
10/10/2024 8:55;9.61;155.27;78.68;85.01;0
10/10/2024 8:57;9.63;163.93;82.09;84.99;0
10/10/2024 8:59;9.63;173.2;85.83;85;0
10/10/2024 9:01;9.68;183.12;89.98;85.02;0
10/10/2024 9:03;9.74;193.63;94.26;84.87;0
10/10/2024 9:05;9.82;205.24;99.24;85.01;0
10/10/2024 9:07;9.9;215.63;103.75;85.02;0
10/10/2024 9:09;9.97;223.43;107.37;85.03;0
10/10/2024 9:11;10.06;233.22;112.06;84.98;0
10/10/2024 9:13;10.19;244.61;117.46;85.05;0
10/10/2024 9:15;10.34;256.32;123.11;85.05;0
10/10/2024 9:17;10.5;263.88;127.59;85.1;0
10/10/2024 9:19;10.66;272.21;132.76;85.04;0
10/10/2024 9:21;10.77;283.97;139.08;85.07;0
10/10/2024 9:23;10.88;295.43;145.37;85.07;0
10/10/2024 9:25;10.99;306.93;151.39;85.11;0
10/10/2024 9:27;11.05;316.82;154.88;85.03;0
10/10/2024 9:29;11.11;327.28;160.43;85.07;0
10/10/2024 9:31;11.16;336.42;165.04;85.03;0
10/10/2024 9:33;11.23;344.72;168.82;85.05;0
10/10/2024 9:35;11.36;357.27;174.27;84.99;0
10/10/2024 9:37;11.5;370.66;179.64;85.07;0
10/10/2024 9:39;11.61;382.8;184.28;85.16;0
10/10/2024 9:41;11.65;394.29;188.46;85.06;0
10/10/2024 9:43;11.72;404.4;192.36;85.12;0
10/10/2024 9:45;11.84;409.66;193.88;85.08;0
10/10/2024 9:47;11.94;420.31;196.89;85.13;0
10/10/2024 9:49;12.08;431.59;199.74;85.01;0
10/10/2024 9:51;12.2;441.88;209.65;85.07;0
10/10/2024 9:53;12.39;449.49;202.81;85.05;0
10/10/2024 9:55;12.61;455.18;203.24;85.11;0
10/10/2024 9:57;12.71;463.35;204.49;85.16;0
10/10/2024 9:59;12.79;471.52;205.34;85.15;0
10/10/2024 10:01;12.93;478.82;205.82;85.08;0
10/10/2024 10:03;13.05;488.64;207.5;84.91;0
10/10/2024 10:05;13.13;497.71;209.39;84.82;0
10/10/2024 10:07;13.28;505.56;211.35;84.62;0
10/10/2024 10:09;13.45;510.38;212.87;84.33;0
10/10/2024 10:11;13.57;519.29;216.31;83.56;0
10/10/2024 10:13;13.48;528.93;220.66;83.3;0
10/10/2024 10:15;13.43;542.43;226.38;83.75;0
10/10/2024 10:17;13.49;554.85;232.15;84.03;0
10/10/2024 10:19;13.67;562.98;236.55;83.26;0
10/10/2024 10:21;13.66;572.52;242.19;83.25;0
10/10/2024 10:23;13.8;577.54;246.91;83.39;0
10/10/2024 10:25;14.01;585.6;252.41;82.43;0
10/10/2024 10:27;14.16;595.17;258.79;82.15;0
10/10/2024 10:29;14.32;608.37;266.24;81.53;0
10/10/2024 10:31;14.41;617.61;272.57;81;0
10/10/2024 10:33;14.39;628.67;279.4;80.99;0
10/10/2024 10:35;14.39;642.65;288.14;81.21;0
10/10/2024 10:37;14.53;653.69;295.81;80.81;0
10/10/2024 10:39;14.66;665.37;303.77;80.44;0
10/10/2024 10:41;14.93;672.82;309.88;79.7;0
10/10/2024 10:43;15.06;682.11;316.92;79.19;0
10/10/2024 10:45;15.29;690.56;323.03;78.61;0
10/10/2024 10:47;15.43;698.55;329.3;77.43;0
10/10/2024 10:49;15.41;709.93;337.54;77.72;0
10/10/2024 10:51;15.52;717.23;344.12;77.62;0
10/10/2024 10:53;15.66;726.83;351.04;77.13;0
10/10/2024 10:55;15.74;734;356.64;76.68;0
10/10/2024 10:57;15.73;742.24;363.15;76.83;0
10/10/2024 10:59;15.8;750.06;369.16;76.64;0
10/10/2024 11:01;16.02;757.77;374.25;76.39;0
10/10/2024 11:03;16.16;763.82;378.68;75.69;0
10/10/2024 11:05;16.3;769;382.96;75.5;0
10/10/2024 11:07;16.53;777.13;387.47;74.71;0
10/10/2024 11:09;16.69;784.4;391.49;74.1;0
10/10/2024 11:11;16.79;792.02;395.31;73.78;0
10/10/2024 11:13;16.87;801.28;399.99;73.56;0
10/10/2024 11:15;17.01;810.94;404.73;72.79;0
10/10/2024 11:17;17.03;817.4;408.1;72.48;0
10/10/2024 11:19;17.06;824.27;411.88;72.9;0
10/10/2024 11:21;17.25;828.89;414.58;72.16;0
10/10/2024 11:23;17.44;833.3;417.33;71.63;0
10/10/2024 11:25;17.57;842.11;421.48;71.03;0
10/10/2024 11:27;17.68;845.05;423.39;70.43;0
10/10/2024 11:29;17.72;852.44;426.85;70.05;0
10/10/2024 11:31;17.77;855.91;429.05;70.1;0
10/10/2024 11:33;17.89;864.14;433.2;69.72;0
10/10/2024 11:35;17.92;865.7;434.33;69.39;0
10/10/2024 11:37;18.08;874;438.12;69.36;0
10/10/2024 11:39;18.27;874.18;438.62;68.49;0
10/10/2024 11:41;18.33;876.32;439.87;68.02;0
10/10/2024 11:43;18.35;879.9;441.76;68.23;0
10/10/2024 11:45;18.56;886.93;445.23;67.76;0
10/10/2024 11:47;18.65;894.19;449.37;67.36;0
10/10/2024 11:49;18.77;896.25;451.18;66.62;0
10/10/2024 11:51;18.86;905.52;455.32;65.34;0
10/10/2024 11:53;18.9;911.95;458.42;64.85;0
10/10/2024 11:55;18.85;918.3;461.46;64.39;0
10/10/2024 11:57;18.94;921.1;463;64.09;0
10/10/2024 11:59;19.04;919.28;462.24;63.24;0
10/10/2024 12:01;18.98;935.23;468.54;63.39;0
10/10/2024 12:03;19.03;942.8;472;63.6;0
10/10/2024 12:05;19.03;948.48;474.67;63.63;0
10/10/2024 12:07;19.07;954.77;477.6;63.87;0
10/10/2024 12:09;19.25;958.21;479.13;63.2;0
10/10/2024 12:11;19.36;962.87;481.28;62.45;0
10/10/2024 12:13;19.34;964.06;481.97;62.39;0
10/10/2024 12:15;19.27;969.57;484.18;62.64;0
10/10/2024 12:17;19.41;973.24;485.75;62.83;0
10/10/2024 12:19;19.52;973.26;486.26;62.27;0
10/10/2024 12:21;19.57;974.54;486.99;62;0
10/10/2024 12:23;19.63;976.88;488.05;61.83;0
10/10/2024 12:25;19.52;981.6;489.73;61.85;0
10/10/2024 12:27;19.27;985.55;490.98;62.25;0
10/10/2024 12:29;19.21;993.44;493.47;62.55;0
10/10/2024 12:31;19.26;985.64;490.1;62.35;0
10/10/2024 12:33;19.35;987.54;490.47;62.28;0
10/10/2024 12:35;19.39;993.27;492.4;61.65;0
10/10/2024 12:37;19.3;998.31;494.38;61.87;0
10/10/2024 12:39;19.4;1006.86;497.45;61.86;0
10/10/2024 12:41;19.5;1010.62;498.68;61.41;0
10/10/2024 12:43;19.42;1005.88;496.68;61.78;0
10/10/2024 12:45;19.53;1011.04;498.37;61.77;0
10/10/2024 12:47;19.53;1013.52;499.19;61.73;0
10/10/2024 12:49;19.49;1014.88;499.91;61.73;0
10/10/2024 12:51;19.65;1011.97;498.65;61.62;0
10/10/2024 12:53;19.71;1015.17;499.72;61.11;0
10/10/2024 12:55;19.88;1023.15;502.24;60.62;0
10/10/2024 12:57;19.99;1026.48;503.7;60.78;0
10/10/2024 12:59;20.16;1023.43;502.87;60.18;0
10/10/2024 13:01;20.08;1024.52;503.48;60.16;0
10/10/2024 13:03;20.08;1021.28;502.33;59.83;0
10/10/2024 13:05;20.02;1026.44;504.08;60.09;0
10/10/2024 13:07;19.99;1029.3;505.25;60.27;0
10/10/2024 13:09;20.14;1029.17;505.41;60.18;0
10/10/2024 13:11;20.28;1031.43;506.33;59.51;0
10/10/2024 13:13;20.31;1027.25;504.6;59.27;0
10/10/2024 13:15;20.24;1031.55;506.19;59.45;0
10/10/2024 13:17;20.25;1032.98;506.83;59.38;0
10/10/2024 13:19;20.38;1035.96;507.98;59.32;0
10/10/2024 13:21;20.57;1041.9;510.5;58.93;0
10/10/2024 13:23;20.68;1044.55;511.6;58.73;0
10/10/2024 13:25;20.83;1040.92;510.53;58.39;0
10/10/2024 13:27;20.87;1034.02;507.69;57.96;0
10/10/2024 13:29;20.92;1037.9;508.76;57.7;0
10/10/2024 13:31;20.91;1040.03;509.14;57.85;0
10/10/2024 13:33;21;1045.39;510.92;57.92;0
10/10/2024 13:35;21.11;1037.91;507.98;57.33;0
10/10/2024 13:37;21.13;1041.47;509.16;57.14;0
10/10/2024 13:39;21.18;1033.06;505.57;56.86;0
10/10/2024 13:41;21.14;1012.91;497.24;56.8;0
10/10/2024 13:43;21.18;1015.7;497.83;57.13;0
10/10/2024 13:45;21.39;1030.34;502.93;56.63;0
10/10/2024 13:47;21.39;1010.86;495.26;56.49;0
10/10/2024 13:49;21.31;1000.43;490.55;56.78;0
10/10/2024 13:51;21.4;1011.07;493.34;56.49;0
10/10/2024 13:53;21.42;1029.86;500.06;56.53;0
10/10/2024 13:55;21.41;1031.15;500.39;56.62;0
10/10/2024 13:57;21.52;1027.63;498.3;56.46;0
10/10/2024 13:59;21.66;1024.32;496.41;55.77;0
10/10/2024 14:01;21.78;1024.62;496.09;55.02;0
10/10/2024 14:03;21.87;1029.37;497.67;54.79;0
10/10/2024 14:05;21.96;1019.01;492.97;54.44;0
10/10/2024 14:07;21.98;1010.8;489.02;53.8;0
10/10/2024 14:09;22;994.67;482.22;54.04;0
10/10/2024 14:11;21.99;985.61;478.11;54.15;0
10/10/2024 14:13;22;982.92;476.31;54.57;0
10/10/2024 14:15;22.12;984.04;476.1;54.45;0
10/10/2024 14:17;22.22;991.19;478.19;53.99;0
10/10/2024 14:19;22.17;996.86;480.09;53.91;0
10/10/2024 14:21;22.18;995.81;479.3;53.44;0
10/10/2024 14:23;22.18;987;475.37;53.33;0
10/10/2024 14:25;22.27;985.42;474.22;53.65;0
10/10/2024 14:27;22.37;975.74;470.05;53.01;0
10/10/2024 14:29;22.31;973.42;468.72;53.05;0
10/10/2024 14:31;22.4;965.52;465.35;52.93;0
10/10/2024 14:33;22.44;973.3;467.89;52.11;0
10/10/2024 14:35;22.53;982.39;470.74;52.15;0
10/10/2024 14:37;22.66;984.87;471.05;51.76;0
10/10/2024 14:39;22.77;985.43;471.12;51.99;0
10/10/2024 14:41;22.97;978.55;467.69;51.77;0
10/10/2024 14:43;23.01;968.52;462.81;51.2;0
10/10/2024 14:45;22.76;959.45;459.01;51.4;0
10/10/2024 14:47;22.66;951.51;455.42;51.78;0
10/10/2024 14:49;22.79;943.62;451.65;51.93;0
10/10/2024 14:51;22.76;944.51;451.45;51.24;0
10/10/2024 14:53;22.75;946.69;451.94;51.43;0
10/10/2024 14:55;22.79;952.52;454.09;50.89;0
10/10/2024 14:57;22.75;949.7;452.93;50.74;0
10/10/2024 14:59;22.8;942.81;449.9;50.82;0
10/10/2024 15:01;23.02;939.6;447.77;50.51;0
10/10/2024 15:03;23.04;929.55;442.96;50.05;0
10/10/2024 15:05;22.88;909.6;434.73;50.13;0
10/10/2024 15:07;22.92;900.9;430.79;50.13;0
10/10/2024 15:09;22.96;892.97;427.21;49.67;0
10/10/2024 15:11;23.09;889.77;425.15;49.87;0
10/10/2024 15:13;23.33;882.08;421.09;49.68;0
10/10/2024 15:15;23.43;876.02;417.48;49.22;0
10/10/2024 15:17;23.35;870.93;414.72;48.92;0
10/10/2024 15:19;23.26;862.37;410.47;49.36;0
10/10/2024 15:21;23.31;863.92;409.95;49.36;0
10/10/2024 15:23;23.22;861.99;408.3;49.05;0
10/10/2024 15:25;23.12;857.86;406.01;49.38;0
10/10/2024 15:27;23.03;860.05;406.35;49.56;0
10/10/2024 15:29;23.08;856.92;404;49.18;0
10/10/2024 15:31;23.11;845.93;398.66;48.89;0
10/10/2024 15:33;23.18;842.32;396.49;49.01;0
10/10/2024 15:35;23.37;833.01;391.59;48.67;0
10/10/2024 15:37;23.41;822.33;386.29;48.09;0
10/10/2024 15:39;23.39;816.84;383.19;48.39;0
10/10/2024 15:41;23.44;809.22;378.83;47.74;0
10/10/2024 15:43;23.37;796.64;373.09;47.7;0
10/10/2024 15:45;23.44;787.64;368.11;47.88;0
10/10/2024 15:47;23.44;781.6;364.63;47.69;0
10/10/2024 15:49;23.33;775.47;361.19;47.97;0
10/10/2024 15:51;23.33;769.18;357.48;47.62;0
10/10/2024 15:53;23.34;761.16;353.19;47.69;0
10/10/2024 15:55;23.43;756.88;350.32;47.71;0
10/10/2024 15:57;23.57;748.81;345.76;47.53;0
10/10/2024 15:59;23.49;742.2;341.95;47.3;0
10/10/2024 16:01;23.32;739.62;339.79;47.24;0
10/10/2024 16:03;23.35;735.54;336.85;47.41;0
10/10/2024 16:05;23.32;725.04;331.93;47.55;0
10/10/2024 16:07;23.37;714.64;326.68;47.46;0
10/10/2024 16:09;23.34;706.91;322.67;46.89;0
10/10/2024 16:11;23.22;697.91;318.39;47.18;0
10/10/2024 16:13;23.19;690.93;314.62;47.55;0
10/10/2024 16:15;23.2;680.92;309.78;47.49;0
10/10/2024 16:17;23.23;666.99;303.49;47.02;0
10/10/2024 16:19;23.22;659.1;299.44;46.98;0
10/10/2024 16:21;23.31;647.99;294.45;47.29;0
10/10/2024 16:23;23.42;636.9;289.14;46.89;0
10/10/2024 16:25;23.32;628.91;285.28;46.85;0
10/10/2024 16:27;23.26;618.64;280.77;46.85;0
10/10/2024 16:29;23.26;612.84;277.68;46.81;0
10/10/2024 16:31;23.31;606.56;274.17;47.06;0
10/10/2024 16:33;23.35;595.66;269.05;47.01;0
10/10/2024 16:35;23.26;586.4;264.88;47.24;0
10/10/2024 16:37;23.26;580.67;261.49;47.18;0
10/10/2024 16:39;23.2;574.07;257.99;47.11;0
10/10/2024 16:41;23.16;569.9;255.27;47.29;0
10/10/2024 16:43;23.15;565.58;252.48;47.14;0
10/10/2024 16:45;23.22;556.73;247.71;47.05;0
10/10/2024 16:47;23.3;548.19;243;47.24;0
10/10/2024 16:49;23.33;542.46;239.37;47.16;0
10/10/2024 16:51;23.28;533.83;235.05;46.82;0
10/10/2024 16:53;23.24;523.07;229.9;47.1;0
10/10/2024 16:55;23.28;514.2;225.21;47.32;0
10/10/2024 16:57;23.32;503.36;219.41;46.84;0
10/10/2024 16:59;23.25;494.17;214.69;47.04;0
10/10/2024 17:01;23.25;490.28;211.76;47.03;0
10/10/2024 17:03;23.22;481.4;207.25;47.03;0
10/10/2024 17:05;23.15;473.68;203.16;47.32;0
10/10/2024 17:07;23.1;462.24;197.62;47.6;0
10/10/2024 17:09;23.04;451.08;192.56;47.62;0
10/10/2024 17:11;23.02;443.04;188.5;47.59;0
10/10/2024 17:13;22.99;435.87;184.95;47.7;0
10/10/2024 17:15;22.97;425.45;180.39;47.87;0
10/10/2024 17:17;22.99;415.06;175.69;47.96;0
10/10/2024 17:19;22.99;404.18;171.01;48.05;0
10/10/2024 17:21;22.97;387.49;164.42;47.88;0
10/10/2024 17:23;22.93;375.08;159.44;48.1;0
10/10/2024 17:25;22.89;361.88;154.26;48.32;0
10/10/2024 17:27;22.85;350.16;149.42;48.51;0
10/10/2024 17:29;22.84;342.9;145.82;48.66;0
10/10/2024 17:31;22.85;329.86;139.95;49.03;0
10/10/2024 17:33;22.82;318.69;134.87;49.21;0
10/10/2024 17:35;22.82;310.74;131.31;48.55;0
10/10/2024 17:37;22.76;299.88;127.21;47.76;0
10/10/2024 17:39;22.65;289.03;123.25;47.07;0
10/10/2024 17:41;22.55;279.24;119.52;47.41;0
10/10/2024 17:43;22.5;267.89;115.05;47.16;0
10/10/2024 17:45;22.46;259.36;111.56;47.26;0
10/10/2024 17:47;22.43;249.65;107.36;47.36;0
10/10/2024 17:49;22.43;240.12;103.55;47.27;0
10/10/2024 17:51;22.4;229.94;99.31;47.65;0
10/10/2024 17:53;22.36;221.34;95.33;47.45;0
10/10/2024 17:55;22.36;212.6;91.64;47.61;0
10/10/2024 17:57;22.32;202.65;87.07;47.76;0
10/10/2024 17:59;22.29;192.58;82.81;47.23;0
10/10/2024 18:01;22.29;182.65;79.1;46.85;0
10/10/2024 18:03;22.27;173.94;75.33;46.79;0
10/10/2024 18:05;22.21;165.74;71.57;46.81;0
10/10/2024 18:07;22.2;156.96;67.64;46.9;0
10/10/2024 18:09;22.17;148.36;63.48;47.12;0
10/10/2024 18:11;22.11;139.7;59.38;47.28;0
10/10/2024 18:13;22.05;131.46;55.57;47.59;0
10/10/2024 18:15;22;123.81;51.98;47.76;0
10/10/2024 18:17;21.95;116.43;48.76;47.67;0
10/10/2024 18:19;21.95;109.37;45.56;47.6;0
10/10/2024 18:21;21.95;102.28;42.43;47.65;0
10/10/2024 18:23;21.88;95.5;39.03;47.99;0
10/10/2024 18:25;21.84;89.01;35.98;48.05;0
10/10/2024 18:27;21.8;82.59;33.16;48.3;0
10/10/2024 18:29;21.74;76.43;30.37;48.55;0
10/10/2024 18:31;21.69;70.52;27.67;48.71;0
10/10/2024 18:33;21.68;65.07;25.23;48.82;0
10/10/2024 18:35;21.62;59.95;22.54;49.14;0
10/10/2024 18:37;21.56;55.04;19.81;49.34;0
10/10/2024 18:39;21.5;50.39;17.38;49.66;0
10/10/2024 18:41;21.45;45.92;15.6;49.82;0
10/10/2024 18:43;21.4;41.65;14.01;50.09;0
10/10/2024 18:45;21.36;37.71;12.53;50.1;0
10/10/2024 18:47;21.41;34.06;10.97;50.05;0
10/10/2024 18:49;21.36;30.6;9.35;50.28;0
10/10/2024 18:51;21.28;27.44;7.78;50.55;0
10/10/2024 18:53;21.27;24.53;6.5;50.53;0
10/10/2024 18:55;21.23;21.78;5.14;50.82;0
10/10/2024 18:57;21.11;19.27;3.82;51.22;0
10/10/2024 18:59;21.05;16.97;2.87;51.46;0
10/10/2024 19:01;20.95;14.76;2.1;51.78;0
10/10/2024 19:03;20.89;12.78;1.52;51.98;0
10/10/2024 19:05;20.83;10.96;1.05;52.11;0
10/10/2024 19:07;20.79;9.34;0.58;52.26;0
